NoCreditHistory,AverageMInFile,ExternalRiskEstimate,NumTotalTrades,MSinceMostRecentDelq,Total_Debt_Burden,NumInqLast6M
0,54,78,41,55,32,3
1,0,0,0,0,0,0
0,99,79,23,59,104,0
0,70,77,45,35,127,10
0,75,75,20,55,105,4
0,89,73,19,9,70,0
0,139,69,15,4,114,2
0,91,68,34,55,118,1
0,95,70,24,14,109,3
0,79,70,36,55,162,5
0,172,77,17,55,148,0
0,26,61,6,12,28,0
0,84,64,45,55,149,4
0,92,89,23,55,12,0
0,87,76,43,49,89,0
0,74,84,28,30,5,1
0,92,66,25,3,84,0
0,112,65,11,21,88,0
0,74,77,21,55,23,0
0,60,70,15,55,63,2
1,0,0,0,0,0,0
0,91,87,24,55,81,0
0,149,80,14,55,70,0
0,94,83,26,63,72,0
0,28,65,14,55,126,2
0,49,80,21,55,33,0
0,23,54,20,55,163,11
0,130,69,34,51,130,7
0,59,68,43,17,102,1
0,51,69,26,66,130,2
0,66,75,19,55,145,0
0,71,68,12,57,88,0
0,62,60,17,55,76,1
0,84,80,59,55,44,2
0,40,66,22,55,33,0
0,27,60,8,2,152,4
0,103,82,17,55,47,0
0,249,90,6,55,0,0
0,27,69,8,55,127,2
0,65,64,0,3,115,1
0,138,83,26,55,26,0
0,94,68,28,15,153,3
0,70,77,23,55,109,2
0,156,79,1,55,0,0
0,166,88,30,14,10,0
0,61,64,39,11,100,10
0,97,77,23,55,44,0
0,64,71,27,55,49,1
0,36,61,19,5,117,6
0,115,55,17,15,95,0
0,65,69,17,35,84,0
0,79,59,43,7,141,1
0,51,72,15,55,60,1
0,61,81,20,55,42,1
1,0,0,0,0,0,0
0,81,73,29,20,95,1
0,77,88,16,55,18,1
0,108,65,33,35,143,0
1,0,0,0,0,0,0
0,21,73,8,55,94,1
0,66,72,32,55,133,3
0,63,61,32,11,131,4
0,94,89,15,55,102,1
0,70,70,35,55,112,6
0,111,73,43,55,4,4
0,158,90,20,55,83,1
0,56,61,10,12,72,1
0,57,70,23,55,133,0
0,25,70,21,55,110,0
0,93,74,35,29,55,2
0,133,62,34,37,145,3
0,24,63,19,55,186,0
0,66,75,38,16,97,4
0,29,68,5,55,164,0
0,43,74,2,55,98,0
0,82,86,28,55,0,0
1,0,0,0,0,0,0
0,61,84,30,55,40,0
0,115,77,16,55,0,0
0,92,75,25,55,67,1
0,104,70,37,16,98,3
0,31,69,16,55,76,1
0,56,55,29,38,163,4
0,55,72,31,55,124,1
0,49,58,16,24,129,1
1,0,0,0,0,0,0
0,85,65,13,12,65,1
0,74,62,58,4,103,2
0,42,65,11,55,88,1
0,58,79,26,55,5,7
0,94,76,85,64,14,8
0,79,72,59,55,81,1
0,92,87,38,55,7,2
0,5,57,8,55,50,4
0,71,69,4,24,103,2
1,0,0,0,0,0,0
0,84,87,23,55,65,1
0,98,78,20,0,80,1
1,0,0,0,0,0,0
0,145,76,16,70,32,4
0,22,62,3,55,0,4
0,83,67,14,46,60,1
0,47,75,11,55,32,1
0,56,66,17,39,121,4
0,79,67,27,15,126,12
0,64,63,21,45,67,1
0,23,54,7,14,163,2
0,99,56,40,0,68,4
0,84,73,0,55,130,3
0,88,68,21,0,50,4
0,52,77,24,55,117,1
0,48,68,12,8,108,0
0,81,74,20,55,123,1
0,54,77,11,55,102,1
1,0,0,0,0,0,0
0,30,62,26,55,137,8
0,67,89,20,55,6,0
0,63,64,20,13,84,0
0,68,84,7,55,12,0
0,25,72,14,55,20,1
0,8,59,7,55,104,0
0,63,68,29,36,79,2
0,43,67,14,28,121,4
0,98,66,38,1,60,0
0,84,81,23,55,91,0
0,130,69,30,61,84,2
0,101,55,32,1,76,5
0,65,70,10,17,88,0
0,40,69,17,8,22,0
0,61,86,20,55,13,0
0,65,71,23,55,126,1
0,27,77,7,55,96,1
0,59,75,35,14,13,2
0,59,70,15,1,3,1
0,127,79,17,53,49,0
0,91,75,31,55,108,1
0,47,61,20,55,184,1
0,104,84,38,55,23,3
0,80,86,25,55,2,1
1,0,0,0,0,0,0
0,96,71,17,55,166,2
0,82,72,41,55,117,8
0,43,77,18,55,54,0
0,17,68,1,55,0,1
0,96,87,0,55,0,2
0,62,81,9,55,81,2
1,0,0,0,0,0,0
0,104,88,44,55,4,0
0,54,80,18,69,90,2
0,75,45,48,1,89,1
0,70,57,16,0,106,0
0,56,82,11,55,83,0
0,81,61,10,6,86,4
0,148,91,17,55,0,6
0,68,87,23,55,7,0
0,60,81,54,43,97,1
0,17,60,13,55,163,3
0,76,61,12,1,0,0
0,69,76,34,25,70,1
0,85,85,21,55,57,0
0,89,68,33,55,180,0
1,0,0,0,0,0,0
0,55,56,37,16,107,1
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,13,66,0,55,0,1
0,63,80,28,55,5,4
0,47,74,16,17,75,0
0,76,72,35,10,69,0
0,87,82,49,55,85,10
0,47,65,36,11,144,2
0,49,80,28,55,21,2
0,154,80,16,4,2,2
0,91,72,51,48,62,6
0,109,64,5,7,0,2
0,41,56,23,55,174,8
0,91,81,23,55,36,2
0,18,59,14,55,148,1
0,111,75,10,55,107,0
0,62,69,12,75,168,1
0,119,59,10,15,58,0
0,45,68,34,55,105,0
0,14,67,6,55,129,3
0,105,75,11,21,13,1
0,104,91,18,55,3,0
0,65,80,5,67,59,0
0,70,77,39,55,59,0
0,72,77,45,55,74,1
0,116,81,5,55,95,2
0,123,81,29,55,113,1
0,73,66,26,15,115,2
0,75,75,23,9,25,3
0,81,79,20,55,122,0
0,82,55,0,6,166,0
0,69,56,63,1,72,1
0,73,75,63,76,87,1
0,80,37,27,0,115,2
0,164,80,15,55,106,0
0,78,57,17,1,97,0
0,54,82,26,0,86,1
0,52,74,24,55,81,0
0,49,73,7,9,94,0
0,69,72,33,17,93,0
0,86,77,46,55,44,1
0,31,57,11,13,172,0
0,100,79,0,55,71,3
0,24,56,19,55,160,1
0,89,74,34,55,51,0
0,70,72,20,55,123,1
0,83,60,31,17,82,3
0,83,57,34,3,125,1
0,43,62,24,55,51,5
0,88,75,18,7,58,0
0,104,85,0,0,72,0
0,74,50,42,1,137,0
0,46,66,6,38,49,3
0,81,74,27,7,113,1
0,124,58,38,1,71,8
0,108,75,20,14,96,2
0,182,88,17,55,84,0
0,69,73,13,5,100,2
0,143,78,38,55,47,3
0,35,79,5,55,71,0
0,47,64,48,55,137,1
0,90,89,13,55,91,0
0,59,87,26,55,1,1
1,0,0,0,0,0,0
0,28,58,15,6,132,3
0,24,68,2,55,4,4
0,64,58,30,34,167,3
0,61,77,25,42,109,0
1,0,0,0,0,0,0
0,53,78,22,24,78,0
0,107,75,11,31,89,2
0,29,64,26,39,121,7
0,62,76,32,55,146,0
0,83,72,22,55,72,0
0,108,70,10,48,94,2
0,75,64,37,3,81,7
0,163,91,12,55,1,0
0,101,82,31,55,58,0
0,62,69,5,5,67,0
0,31,60,3,5,72,0
0,96,90,31,55,2,3
0,71,66,17,1,58,0
0,94,86,25,55,3,1
0,115,66,2,0,53,0
0,74,77,76,75,114,1
0,92,70,11,19,147,4
0,66,83,15,55,93,0
0,52,64,30,55,75,4
0,138,66,20,15,55,0
1,0,0,0,0,0,0
0,91,75,12,27,103,3
0,64,80,35,55,63,4
0,162,60,23,2,116,1
0,71,80,26,55,81,1
0,32,74,27,55,108,2
0,99,58,37,13,100,4
0,93,88,14,55,7,0
0,66,63,24,7,170,0
0,53,60,24,10,110,2
0,90,62,33,4,83,0
0,97,91,0,55,0,1
0,65,81,31,55,2,0
0,70,85,8,55,100,0
0,101,65,21,5,59,0
0,32,78,3,55,21,2
0,98,88,15,55,0,0
0,44,69,18,55,101,0
0,77,80,31,55,31,1
0,155,80,31,55,101,1
0,60,68,31,55,144,2
0,122,60,23,0,98,0
0,51,69,32,11,111,0
0,131,93,2,55,1,0
0,69,89,4,55,4,0
0,51,65,15,58,104,1
0,103,84,29,55,99,3
0,145,61,33,4,141,0
1,0,0,0,0,0,0
0,54,67,17,38,47,3
0,14,70,4,55,89,6
0,74,82,13,55,81,0
0,74,84,35,39,11,0
0,81,72,68,32,76,2
0,86,68,9,15,189,0
0,129,74,15,55,145,0
0,54,61,15,14,54,0
0,37,70,12,55,161,0
0,40,80,14,55,116,5
0,116,80,25,55,48,0
0,64,82,22,8,54,0
0,81,85,19,55,28,1
0,47,55,24,0,165,0
0,35,69,15,12,76,2
0,72,73,42,55,113,10
0,84,64,26,55,161,1
0,322,84,24,55,22,1
0,90,67,9,55,151,2
0,91,66,19,55,75,2
0,55,70,20,55,131,1
0,123,90,26,55,105,1
0,92,88,14,55,1,0
0,55,57,27,5,2,6
0,39,72,10,55,21,4
0,90,73,34,55,1,0
0,75,74,13,55,140,4
0,67,70,17,71,130,4
0,50,73,3,14,10,1
0,74,84,16,55,98,1
0,105,69,19,3,131,2
0,44,67,24,55,46,3
0,41,73,18,55,124,1
0,143,83,13,35,6,0
0,94,60,21,6,131,0
0,75,79,50,55,101,2
0,84,74,33,55,170,0
0,68,60,10,30,176,0
0,58,85,62,55,102,3
0,80,86,39,55,2,0
0,31,68,11,13,89,0
0,60,55,3,6,93,0
1,0,0,0,0,0,0
0,186,80,7,55,65,0
0,52,61,18,3,112,0
0,103,80,26,21,2,0
0,39,67,26,1,71,2
1,0,0,0,0,0,0
0,47,70,16,55,85,2
0,49,74,13,55,141,0
0,73,69,47,40,123,6
0,75,65,19,16,85,0
0,43,67,10,10,127,5
0,60,75,15,66,104,0
0,44,73,15,55,145,0
0,47,82,24,55,38,1
0,72,92,13,55,0,0
0,76,59,24,11,123,3
0,51,63,11,24,152,0
0,123,63,9,17,49,0
0,101,54,43,4,147,1
0,67,80,25,55,63,0
0,72,68,35,35,91,1
0,30,68,13,55,36,0
0,57,58,47,8,154,3
0,66,65,47,55,94,3
0,54,79,25,55,114,2
0,87,77,19,42,93,3
0,15,71,7,55,40,2
0,64,71,17,36,96,0
0,72,55,27,1,89,1
0,30,63,5,9,153,9
0,44,67,17,7,85,5
0,96,69,28,1,86,0
0,58,76,19,62,20,0
0,83,84,5,55,41,0
0,76,66,43,12,128,6
0,86,78,18,55,40,6
0,60,77,29,55,107,0
0,90,59,14,5,100,10
0,22,54,6,6,165,2
0,39,78,19,55,85,1
0,73,67,19,10,26,0
0,52,68,11,10,71,0
0,29,61,14,6,159,1
0,85,56,34,2,68,1
0,69,68,21,8,160,0
0,115,71,16,4,10,3
0,123,70,20,55,22,2
0,98,77,28,6,11,0
0,89,67,23,8,28,3
0,109,87,9,55,28,0
0,12,66,12,55,142,0
0,62,63,16,13,142,0
0,53,67,51,35,114,1
0,51,55,6,10,87,1
0,20,72,11,55,6,2
0,100,69,11,3,7,0
0,58,69,25,35,26,6
0,94,84,43,34,76,1
0,44,67,20,11,104,1
0,68,67,39,55,130,5
0,40,68,11,81,134,0
0,79,73,20,55,77,0
0,47,67,15,55,118,4
0,102,77,37,18,57,0
0,70,59,4,11,77,1
0,76,84,25,55,2,0
0,68,79,22,55,25,0
0,91,50,28,1,32,6
0,53,65,45,27,137,3
0,13,59,9,55,73,3
0,45,62,43,6,43,0
0,50,64,34,26,139,2
0,61,69,23,1,111,0
0,134,88,0,55,68,0
0,69,80,14,30,97,1
0,60,58,20,5,172,1
0,64,66,22,18,170,0
0,92,63,29,2,114,0
0,45,61,20,10,20,2
1,0,0,0,0,0,0
0,79,85,27,55,3,2
0,123,75,6,20,7,1
1,0,0,0,0,0,0
0,178,69,9,2,115,0
0,230,63,11,4,72,0
0,121,91,10,55,48,0
0,67,63,26,15,30,0
0,50,76,22,79,108,1
0,94,64,71,55,144,7
0,130,82,11,55,32,0
0,104,87,13,55,26,0
0,90,63,5,21,85,0
0,82,83,27,55,117,0
0,84,91,15,55,51,0
0,81,86,12,0,5,0
0,96,72,26,55,3,5
0,77,59,29,11,122,5
0,78,63,36,10,158,0
0,111,87,33,0,13,0
0,68,62,87,1,35,7
0,86,62,15,5,75,0
0,39,68,32,55,100,1
0,99,89,0,55,3,1
0,78,70,17,49,78,1
0,93,74,49,55,37,0
0,82,82,22,55,87,2
0,45,68,10,55,160,2
0,14,62,10,55,158,3
0,67,73,18,62,85,0
0,22,66,32,0,108,0
0,92,82,29,55,44,2
0,55,74,15,9,0,1
0,93,79,21,55,101,3
0,136,80,30,55,25,1
0,84,71,4,32,140,1
0,106,58,27,0,124,1
0,87,83,12,55,101,0
0,85,76,41,55,44,0
0,91,80,1,55,18,1
0,67,60,12,49,172,1
0,75,78,5,55,32,0
0,72,84,22,55,70,1
0,12,76,12,55,9,0
0,75,76,28,55,118,1
0,156,71,7,12,0,0
0,69,63,30,13,84,3
0,17,65,15,55,42,8
0,42,71,25,12,80,2
0,131,66,14,1,46,1
0,109,77,16,30,9,1
1,0,0,0,0,0,0
0,37,73,21,55,94,1
0,147,80,5,55,77,1
0,15,75,2,55,117,0
0,73,66,26,10,114,0
0,64,67,19,2,109,2
0,90,86,7,55,106,0
0,56,59,31,2,168,2
0,73,75,58,55,5,3
0,128,84,35,55,73,0
0,82,85,34,55,4,2
0,89,66,20,55,190,1
0,180,86,29,55,55,0
0,54,61,23,3,99,2
0,103,88,14,55,19,0
0,84,69,34,14,125,1
0,94,80,20,55,116,1
0,23,79,9,55,31,0
0,62,67,34,7,128,0
0,110,89,13,55,61,0
0,99,61,19,2,152,0
0,138,86,18,55,62,0
0,101,76,35,55,187,1
0,93,70,23,11,39,0
0,108,71,23,14,51,2
0,127,61,43,1,38,0
0,105,59,23,3,135,0
0,88,84,7,55,86,1
0,72,78,17,47,0,0
0,79,85,41,55,99,2
0,117,87,20,55,7,0
0,74,65,13,55,66,2
0,106,79,14,55,116,0
0,68,75,37,55,92,0
0,65,82,20,55,92,2
0,24,56,17,11,105,11
0,36,58,9,2,175,3
0,77,81,20,21,11,1
0,60,82,18,55,76,0
0,44,66,31,6,4,2
0,124,62,14,16,68,0
0,40,60,16,65,100,0
0,13,72,7,55,92,0
0,92,90,23,55,90,1
0,119,89,11,55,5,2
0,67,76,5,55,149,0
0,100,80,17,55,16,2
0,74,70,23,55,87,1
0,86,77,52,55,36,2
1,0,0,0,0,0,0
0,59,85,12,55,6,0
0,19,57,10,2,17,1
0,87,71,13,56,175,0
0,19,61,9,38,131,5
0,21,54,12,3,151,1
0,29,73,20,55,102,7
0,97,58,34,5,122,1
0,62,68,57,17,116,0
0,83,64,37,48,142,1
0,82,88,7,55,60,0
0,82,70,10,55,0,0
0,8,58,6,55,176,2
0,75,68,37,55,105,0
1,0,0,0,0,0,0
0,66,84,29,55,96,1
0,125,89,18,55,37,1
0,39,56,8,47,172,1
0,107,69,46,77,140,0
0,50,64,24,15,132,0
0,39,63,24,55,73,0
0,115,76,24,7,13,4
0,72,72,27,33,168,0
0,77,83,41,49,89,1
0,59,84,3,55,104,0
0,50,63,0,19,6,1
1,0,0,0,0,0,0
0,84,68,21,51,84,0
0,84,82,12,55,141,0
0,86,65,9,3,8,0
1,0,0,0,0,0,0
0,63,70,21,55,122,1
0,107,72,3,61,143,5
0,105,61,25,11,123,2
0,51,70,31,55,112,6
0,60,89,6,55,5,0
0,79,80,29,55,100,0
0,55,71,17,62,132,3
0,87,79,15,55,47,0
0,105,77,58,61,79,0
0,19,67,12,55,178,1
0,10,58,4,55,85,4
0,12,74,6,55,102,0
0,62,67,27,26,34,2
0,95,82,5,55,109,0
0,26,79,10,55,26,2
0,56,73,33,55,87,1
0,91,88,13,55,1,1
0,77,65,12,1,118,8
0,63,50,17,1,13,0
0,45,63,39,55,125,1
0,86,90,11,55,5,1
0,74,75,25,44,64,3
0,86,71,33,10,84,0
0,132,78,29,55,58,1
0,99,79,10,55,62,1
0,98,80,44,55,23,0
0,108,81,26,55,41,3
0,64,68,38,18,127,0
0,61,80,45,74,11,0
0,53,77,33,55,1,2
0,66,74,46,55,19,0
0,54,81,36,55,50,2
0,98,69,30,25,107,2
1,0,0,0,0,0,0
0,105,80,14,55,151,1
0,23,73,13,55,46,0
0,71,69,19,11,109,1
0,38,58,5,8,164,2
1,0,0,0,0,0,0
0,48,73,30,55,63,2
0,117,68,20,59,13,0
0,9,64,7,55,8,1
0,15,66,7,22,95,1
0,48,60,19,1,125,4
1,0,0,0,0,0,0
0,191,82,13,21,4,0
0,81,78,30,55,118,1
0,87,72,22,1,80,1
0,76,72,5,55,39,1
0,28,59,6,9,99,0
0,105,57,38,0,155,0
0,21,66,13,0,94,4
0,15,64,15,55,155,1
0,62,83,10,55,33,0
0,102,57,38,4,133,0
0,164,70,13,45,41,1
0,102,54,34,1,65,3
0,79,87,25,55,1,2
0,8,64,2,55,81,0
0,67,75,28,55,115,1
0,58,54,28,12,81,4
0,115,69,26,31,152,0
0,70,66,25,81,87,1
0,13,64,9,55,65,66
0,42,78,17,79,4,1
1,0,0,0,0,0,0
0,105,56,20,4,43,1
0,93,88,19,55,102,1
0,52,76,10,55,101,1
0,92,85,25,55,3,1
0,74,78,15,55,0,1
0,107,90,3,55,5,0
0,96,85,24,48,5,0
0,86,72,30,19,49,5
0,35,63,6,4,82,2
0,59,79,31,55,53,1
0,67,67,23,55,164,0
0,58,68,28,55,44,1
0,68,80,11,55,57,1
0,70,82,29,55,145,0
0,56,59,15,3,126,1
0,111,80,28,0,31,0
0,161,83,9,55,35,0
1,0,0,0,0,0,0
0,71,82,31,55,4,0
0,83,76,25,11,12,2
0,60,60,35,55,114,5
0,106,72,18,55,13,0
1,0,0,0,0,0,0
0,87,86,27,36,0,2
0,67,69,20,55,98,4
0,142,73,36,11,7,6
0,133,80,22,0,70,0
0,78,78,11,37,30,0
0,84,68,16,55,88,1
1,0,0,0,0,0,0
0,65,63,24,55,127,2
0,90,88,18,55,75,2
0,83,79,18,37,0,0
0,84,61,39,68,177,1
0,61,56,33,1,123,0
0,77,73,36,8,107,2
0,58,61,23,3,109,0
0,94,64,38,2,59,0
0,74,73,71,39,103,8
0,113,88,19,55,0,0
0,84,65,32,2,24,3
0,75,81,40,55,127,2
0,74,57,30,4,84,2
0,130,91,14,55,3,0
0,128,67,6,1,47,0
1,0,0,0,0,0,0
0,87,69,17,1,153,1
0,74,86,17,55,10,0
0,94,81,22,55,167,1
0,109,68,24,18,61,5
0,71,88,24,55,4,0
0,60,81,25,56,15,0
0,80,82,41,55,79,1
0,83,74,28,9,106,1
0,65,57,22,0,104,0
0,74,73,29,9,132,0
0,133,88,25,55,2,0
0,10,56,5,55,93,20
1,0,0,0,0,0,0
0,81,59,41,3,141,0
0,51,81,15,55,76,3
0,86,55,10,2,125,0
0,65,63,52,56,96,14
1,0,0,0,0,0,0
0,245,81,10,55,41,0
0,82,79,43,55,54,0
0,24,62,10,55,55,4
0,116,82,42,55,3,0
0,61,69,28,55,93,6
0,104,84,15,55,21,0
0,122,77,0,49,1,0
0,79,89,34,62,98,0
0,71,84,21,47,65,0
0,46,62,21,9,143,6
0,132,54,19,4,98,0
0,47,56,5,7,0,1
0,58,55,14,3,127,1
0,89,87,15,55,90,0
0,73,82,3,55,50,0
0,83,66,25,4,44,0
0,108,83,31,55,26,2
0,114,88,33,55,92,0
0,31,60,16,55,157,0
0,63,64,19,1,86,0
0,85,68,25,25,76,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,75,69,13,55,109,2
0,52,68,16,62,133,1
0,75,55,50,1,5,0
0,45,83,15,55,74,0
0,114,83,30,55,2,1
1,0,0,0,0,0,0
0,117,81,21,35,34,0
0,78,77,20,55,101,0
0,57,68,16,11,53,0
0,32,64,38,8,138,0
0,35,78,13,55,19,0
0,52,81,26,27,91,3
0,63,87,7,55,2,1
0,63,57,11,57,116,0
0,154,77,12,55,3,3
1,0,0,0,0,0,0
0,73,71,25,0,76,2
0,117,90,20,55,1,0
0,92,61,36,1,117,1
0,40,64,24,55,110,0
0,149,66,17,19,128,1
0,93,84,40,28,108,1
0,62,58,10,1,81,2
0,120,84,23,55,82,8
0,121,91,28,55,3,0
0,59,70,46,55,66,2
0,96,87,17,55,62,0
0,58,65,38,55,113,7
0,72,74,27,55,132,0
0,70,61,34,4,156,0
0,56,59,25,2,117,1
0,83,81,8,55,68,0
0,100,68,24,55,131,0
0,45,64,27,55,93,11
0,108,73,14,12,124,0
1,0,0,0,0,0,0
0,61,87,16,55,47,0
0,81,71,32,6,91,1
0,95,61,39,1,186,1
0,66,82,13,51,0,0
0,27,61,8,11,137,4
0,92,84,23,55,19,1
0,80,84,22,46,0,2
0,78,80,19,46,9,1
0,84,74,24,3,15,1
0,80,69,3,23,16,5
0,124,56,31,4,127,1
1,0,0,0,0,0,0
0,12,57,10,55,159,1
0,93,57,30,3,157,3
0,94,81,36,55,20,4
0,33,72,20,55,37,0
0,61,69,53,36,171,3
1,0,0,0,0,0,0
0,107,69,33,55,170,1
0,65,66,19,55,55,7
0,22,64,24,55,145,0
0,80,79,30,78,88,0
0,59,75,25,55,184,5
0,131,44,63,0,71,1
0,51,79,28,55,79,2
0,90,77,37,55,87,1
0,74,81,33,55,55,0
0,74,71,23,5,112,1
0,73,71,23,15,26,0
0,51,72,9,55,89,0
0,116,63,13,6,96,0
0,114,66,46,68,67,0
0,31,66,20,55,149,5
0,72,76,20,55,19,1
0,71,61,47,1,30,2
0,87,84,10,55,10,2
0,162,93,14,55,1,0
0,77,76,48,55,102,6
0,117,88,21,55,0,0
0,63,55,34,1,117,1
0,61,61,8,13,90,2
0,66,74,21,32,148,0
0,59,72,26,26,84,10
0,83,62,60,30,179,0
0,44,73,13,55,79,3
0,177,87,19,55,68,2
0,117,88,32,55,0,0
0,104,66,21,4,79,0
0,21,60,17,36,131,9
0,128,77,17,55,48,1
0,78,78,21,63,103,0
0,145,71,41,59,118,4
0,39,83,13,55,84,0
0,63,64,27,55,149,0
0,68,63,12,9,161,4
0,17,67,0,55,65,2
0,54,61,13,0,150,3
0,16,60,10,55,138,2
0,39,69,22,55,31,5
0,46,78,7,55,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,84,75,19,55,33,0
0,79,60,49,9,162,0
0,19,67,18,55,30,2
0,84,83,7,55,14,0
0,47,60,20,55,90,1
1,0,0,0,0,0,0
0,71,79,32,55,120,2
0,102,87,44,55,104,3
0,126,84,32,55,94,2
0,71,71,26,16,37,2
0,80,85,48,43,3,1
0,125,76,29,69,11,1
1,0,0,0,0,0,0
0,187,90,19,55,0,0
0,49,74,19,55,123,0
0,68,84,21,55,33,0
0,21,63,9,55,117,1
0,58,69,20,55,146,0
0,71,86,30,55,100,1
0,68,82,25,55,6,0
0,23,70,9,55,152,0
0,49,61,22,0,121,4
0,56,83,31,42,11,0
0,62,65,23,40,135,5
0,79,80,19,55,19,0
0,63,79,30,68,125,2
1,0,0,0,0,0,0
0,72,76,30,25,48,0
0,46,60,3,55,88,0
1,0,0,0,0,0,0
0,100,79,37,72,11,0
0,69,75,12,55,185,2
0,87,72,59,18,94,2
0,92,79,37,7,71,2
0,96,82,17,55,116,0
0,86,61,24,16,90,4
0,79,81,0,55,94,2
0,84,68,60,13,124,5
0,77,64,8,55,100,5
0,123,69,12,6,0,0
0,90,80,24,33,87,1
0,60,68,17,55,165,1
0,115,67,31,12,83,2
0,47,67,7,57,125,1
0,93,86,35,55,84,0
0,78,71,14,55,120,0
0,13,78,11,55,7,3
0,91,65,28,5,8,0
1,0,0,0,0,0,0
0,75,72,26,19,42,0
0,73,67,22,2,75,1
0,83,58,11,2,59,1
0,82,63,38,1,36,0
0,88,70,13,56,107,1
0,80,64,42,3,18,0
0,49,61,29,55,124,1
0,113,83,17,55,76,0
0,99,56,36,4,119,2
0,43,73,21,12,100,0
0,143,70,12,55,21,0
0,205,81,37,55,35,1
0,71,70,47,81,29,2
0,62,57,34,0,97,5
0,86,86,30,55,24,0
0,68,84,25,55,1,0
0,87,84,22,0,8,0
0,93,70,16,16,128,1
1,0,0,0,0,0,0
0,84,77,25,8,2,1
0,100,82,27,55,122,2
0,46,67,38,9,64,1
0,59,87,45,55,3,1
0,51,55,22,2,60,1
0,52,75,24,43,27,0
0,54,65,41,55,107,4
0,44,65,1,34,73,0
0,76,71,14,16,35,0
0,73,69,20,62,89,1
0,62,83,15,55,87,0
0,43,55,4,73,190,2
0,168,92,1,55,1,0
0,29,61,4,7,120,1
0,120,68,28,21,90,4
0,53,81,8,55,85,1
0,176,86,27,55,0,0
0,37,65,15,72,52,2
0,70,77,10,53,82,1
0,13,58,15,55,27,12
0,114,89,0,55,96,0
0,56,67,31,55,140,2
0,66,58,20,3,128,0
0,87,79,14,9,1,0
0,48,81,18,55,98,2
0,44,66,15,54,152,1
0,114,61,17,1,0,0
0,124,75,25,62,87,0
0,91,75,4,11,58,0
0,54,66,21,36,54,4
0,62,73,23,3,65,1
0,37,65,14,51,177,3
0,45,68,13,9,26,3
0,58,72,33,55,124,0
0,80,71,12,0,126,0
0,94,60,21,3,89,1
0,25,60,25,55,108,2
0,185,55,31,7,55,1
0,77,86,10,55,7,5
0,62,77,10,55,71,3
0,59,78,47,55,154,1
0,79,62,25,20,161,1
1,0,0,0,0,0,0
0,103,86,35,55,30,0
0,20,69,9,54,119,3
0,45,72,22,25,78,0
0,207,83,7,55,45,2
0,35,65,28,55,91,6
0,97,64,55,6,90,6
0,43,58,28,24,160,3
0,151,85,16,61,79,0
0,85,77,26,55,81,0
0,62,71,29,40,124,1
0,71,73,43,42,133,1
0,54,74,32,55,102,4
0,90,57,45,3,81,0
0,6,58,5,55,98,15
0,94,90,16,55,8,0
1,0,0,0,0,0,0
0,50,69,34,32,127,1
0,60,69,22,55,70,3
0,144,57,7,0,147,0
0,66,56,22,0,81,0
0,96,87,28,55,2,0
0,52,62,21,55,155,2
1,0,0,0,0,0,0
0,56,61,7,3,69,0
0,95,84,15,55,61,3
0,59,83,27,55,4,1
0,100,85,46,55,3,0
0,86,82,45,32,95,0
0,70,68,46,16,85,2
0,77,65,42,34,139,0
0,90,79,23,55,52,2
0,170,88,2,55,32,0
0,84,62,38,38,68,1
0,135,70,13,55,132,1
0,43,69,13,55,139,2
0,17,63,16,55,134,1
0,105,73,33,26,22,0
0,70,56,13,4,0,1
0,169,91,14,55,6,0
0,75,56,33,2,136,1
0,140,73,32,55,41,0
0,87,58,23,1,58,1
0,99,74,31,24,1,1
1,0,0,0,0,0,0
0,78,89,10,55,4,0
0,56,64,23,3,34,3
0,112,70,25,55,86,1
0,77,79,24,55,3,0
0,77,80,26,55,104,3
0,82,73,17,5,73,2
0,117,68,19,0,75,3
0,126,86,21,55,96,0
0,110,80,52,55,111,0
0,65,84,29,55,71,0
0,96,85,26,55,4,1
0,59,71,28,46,124,2
0,78,64,44,55,88,6
0,77,60,36,25,135,1
0,77,75,42,55,27,0
0,50,73,25,55,39,0
0,70,87,36,55,2,0
0,161,82,14,3,5,0
0,34,63,4,55,68,0
0,71,71,25,55,54,3
0,7,68,1,55,0,17
0,124,72,14,80,108,1
0,88,82,34,12,16,1
0,52,75,8,55,119,0
0,137,77,10,55,49,3
0,12,65,1,55,92,1
0,83,74,23,55,123,4
0,80,82,28,55,82,0
0,70,69,13,62,90,2
0,79,56,61,9,125,2
0,53,60,12,55,155,1
0,47,70,37,19,20,1
0,139,62,41,2,62,0
0,93,62,37,55,148,0
0,86,63,43,9,87,11
0,60,73,20,6,53,0
0,71,63,20,17,101,1
0,72,62,9,47,180,0
0,81,80,34,37,58,0
0,44,65,14,30,103,1
0,72,67,8,2,26,1
0,54,73,26,55,160,1
0,75,84,31,53,8,0
0,15,73,9,55,128,0
0,127,88,39,55,100,2
0,70,64,34,7,154,0
0,102,75,22,55,31,0
0,11,60,8,55,64,1
0,110,66,29,17,82,1
0,76,68,16,2,2,1
0,98,68,21,4,102,0
0,80,70,4,22,0,1
0,116,86,19,55,66,0
0,91,71,59,44,121,0
0,73,69,27,25,88,2
